Hour_of_Day,Amount,V1,V2,V3,V4,V5,Merchant_Type,Location_Distance,Transaction_Frequency,Is_International,Device_Type,Class
14,645.5267482532324,0.5967245362119636,-2.379947071,-2.595097469,3.1120141937176413,0.26219737950366717,Online,196.93188968958896,7,1,Mobile,1
1,4.707911028751951,-0.624857014,-1.630592051,-1.197094527,0.35335883509792587,-0.46787213,Travel,137.56260522622824,14,1,Mobile,1
3,1595.1629888604687,-0.001389016,-1.939385892,-3.191968885,-0.646406462,-3.553132196,Online,0,7,1,Mobile,1
22,72.68890128399978,0.505864358,1.0088861367667623,-0.100524492,0.2175655299643953,-0.076122246,Electronics,1.933798397667553,0,1,Desktop,0
6,26.83137676069976,0.9733374496134207,0.4978127664133091,-1.197027845,0.7968421547466801,-1.10128774,Retail,23.903915910649076,0,0,POS,0
6,2068.113129488185,-1.369357091,-0.406213397,-0.688042231,0.6784981246820745,-4.382564552,Online,99.32979367860538,6,1,Mobile,1
11,86.24842064624175,0.36614652596568237,0.19337875134129315,-0.724199376,-0.122843813,-0.399639898,Online,13.370184113040768,1,1,POS,0
3,525.7470692383517,-0.916576974,-1.311331913,-1.706852294,-0.020309069,-0.356374653,Online,241.2852794796278,10,1,Mobile,1
14,169.06926137497462,-0.177676843,-0.935701623,-4.010428802,0.3146835911367146,0.3857316065972379,Travel,46.44639804461114,8,1,Desktop,1
4,996.1302202278628,0.3171330168423133,-3.517932579,0.098167188,2.5438189429225884,-2.710685913,Electronics,103.51781989641445,9,0,Mobile,1
1,4.448611803524692,-0.008282134,-1.898208669,-1.956179607,1.4587286139496634,1.813977765439823,Electronics,75.49745750931449,7,1,Mobile,1
0,220.3027237508009,0.7355668983025718,-0.275898394,-0.624238624,0.097774743,0.5730465254355958,Online,2.8693830408805687,0,0,Desktop,0
15,580.8532177959327,0.8015014920574711,-2.04010898,-0.336308819,2.283367874905281,-1.658119637,Electronics,17.875943269120945,3,0,Mobile,1
3,144.5158779539957,-2.427544977,-3.407466094,-1.322093778,5.474990772,0.3099771901264973,Travel,1.1585516059112595,7,1,Mobile,1
2,906.0185427327731,-2.093123551,-2.494201493,-2.703334066,1.7742886974509582,0.33409507803925215,Online,0,4,0,Mobile,1
3,175.96339919561572,-0.369716685,0.5762513920221156,1.3853601717218151,-1.589963442,-0.51194224,Electronics,14.74177065489293,1,0,Desktop,0
1,63.69738608397687,2.406360117739344,-3.834384882,-0.079756439,1.8768230639885624,-0.622558929,Travel,110.70503199376748,7,0,Desktop,1
18,81.07551584871665,-0.851591833,-1.859815176,1.5543760882563475,0.8769956512715757,-0.107772685,Retail,6.762948264,1,0,POS,0
23,33.06310998376361,-0.20822271,0.7064066086532242,0.6681892430111306,-0.119544946,-0.425919118,Travel,1.1763142693763908,1,0,POS,0
2,488.58460738782964,-0.79566316,-3.351292857,-3.622319656,1.384398277121893,-1.162396763,Online,195.63713769463334,5,0,Mobile,1
23,73.02675915004342,-0.554044384,-0.185010877,-0.049225507,-0.551978921,-0.871847409,Retail,63.16324959822075,1,0,Desktop,0
23,70.05137738439656,0.17823974390505556,-2.36451537,-1.448445302,-2.272451717,0.8554759812059397,Travel,7.403661789,1,0,POS,0
19,61.155336266697375,1.4007772761956514,1.4935711625578796,-0.866016056,-0.277495624,1.327799702326695,Electronics,0.30227835017592053,0,0,POS,0
0,235.32523665300107,0.6482116013443927,-2.073268965,-2.662462777,2.633775422843831,-0.316786526,Online,3.372255289042493,10,0,Mobile,1
10,447.7960515894603,-0.803530961,-1.531460427,-0.627030455,-0.360645921,-1.789486955,Electronics,7.261367621,3,0,Desktop,0
0,332.6940846,2.753229510803207,0.3752015749164665,0.16395389021146292,1.1814751714108023,0.612197015,Retail,1.0352062376054385,1,0,Mobile,0
2,5.338181324790729,0.12633967368016757,-1.586246651,-2.109564689,1.5688544645427938,-0.672348865,Online,7.933793742880267,10,1,Mobile,1
0,2.818444244416925,-0.97873864,0.33437155812701924,-1.031793023,1.5642034385897832,0.5619229747754684,Online,89.14569613685518,4,1,Desktop,1
10,149.9413612834315,1.443131373983265,-2.850941505,-2.17342448,0.8831716701541188,-0.580964531,Travel,10.134125973909331,8,1,Mobile,1
3,55.341014232415546,-0.601593586,-5.24123341,0.054621822,2.6874021226082165,-1.908660896,Online,134.04539406309644,12,1,Mobile,1
1,1467.231448027411,2.9159299073567015,-1.788144535,1.3147314738330738,1.667961532814403,-1.524786138,Travel,19.611256415708528,5,0,Mobile,1
23,56.72278325619959,-0.870642791,0.5979486139927381,-0.45069618,0.3600752658775715,0.057572621,Online,17.528886911386582,4,0,Mobile,0
16,179.2347932623106,1.4300303889213692,-0.783490342,0.336074202,0.3082896026381933,1.9917465524318518,Retail,13.13500044645426,2,0,Desktop,0
3,130.81140005593966,0.2664248248269229,-2.56927387,-2.470470689,1.7923079229510803,1.5555382669888793,Online,0,6,1,Desktop,1
4,1021.7263241628922,1.5338605762761195,-3.763032853,-0.717149678,1.6482744209813727,-0.251952368,Online,76.44652183079062,8,1,Mobile,1
13,36.11785673135731,1.9017657087015443,-1.225863771,-0.476450062,-1.121910414,-0.615991782,Travel,0.24986103367851736,0,0,POS,0
4,48.15781789,-1.132607291,1.6021312185392342,-0.711104863,0.041193954,0.7033249599776067,Food,0.22048985348118913,3,0,POS,0
21,72.07968560206838,2.416408956739441,-2.611523409,1.2341493095689549,2.3181955350528987,2.3259889286983393,Online,88.76017081516548,7,1,Desktop,1
1,888.4153652995843,-1.801142678,-2.407850101,-2.927246379,0.8940294078523636,-1.124703629,Travel,23.130443621454273,15,1,Mobile,1
8,1301.3756944205184,-2.30237185,-3.616926043,-4.412745703,1.7536545585678796,1.2152364570829974,Electronics,91.96921380544693,4,0,Mobile,1
3,2701.903221945666,-1.619864344,-2.951508838,-1.186657347,3.6175730134767914,0.4056648561767231,Travel,223.27865914935998,7,1,Mobile,1
2,585.6732585270305,0.20444101763442107,-1.903887468,-1.557790682,4.107148977718369,-1.808816142,Online,48.91318972050836,7,0,Mobile,1
17,667.6813658481965,0.03681803,-0.651041159,-2.264257465,2.962667688687868,-0.165194336,Electronics,3.5188411218948557,6,1,Mobile,1
0,269.8956916,-0.284332039,-2.900338476,1.5516165646802271,5.495632572738732,-0.921163896,Online,42.40372210275138,5,1,Mobile,1
11,84.69365536418044,0.14623527902236097,0.5445132224284427,0.7302265725826957,0.20092503702355216,0.9222837861688622,Electronics,6.2992013225809504,0,0,Mobile,0
2,335.59738568673805,0.5912895892934729,0.11399358939169314,-0.058514098,1.7838873299188238,0.27828679533365763,Food,2.2473558661890567,1,0,POS,0
11,129.6099148223856,0.6682481239413528,-0.676261511,-0.70793164,0.43558408766094686,-0.714661323,Travel,13.429646311253393,1,0,POS,0
0,740.4339183443883,1.4909225575002039,-3.962944435,-0.820040643,3.780523813736192,0.42980591227439924,Online,6.126770812647481,7,0,Mobile,1
14,1349.3870629309602,2.881394345095965,-2.50054944,-2.937593811,0.012973476929578703,0.6965917784645149,Travel,144.43344431654003,8,1,Mobile,1
18,132.08648488304124,-0.028254469,-3.145558164,-2.412716736,1.8908031996495949,-1.955126098,Online,193.34257197628423,8,1,Mobile,1
1,160.85874840662765,-0.521088962,0.097284665,-0.03709897,0.43157849892316436,1.3399848254400875,Electronics,21.060040498652967,0,0,Mobile,0
1,11.390691712375094,0.7666194430269928,-3.052032841,-0.576679449,0.6193046118931287,-1.063953677,Online,0,5,1,Desktop,1
16,110.3703941112053,-1.144254816,1.1442047979041359,-0.142431337,0.7000540538274891,-0.401263003,Electronics,16.695234161808727,1,0,Desktop,0
3,69.79055556762927,-0.678704132,1.0445465781431837,-0.693211244,-1.483993813,-0.314508722,Retail,5.158585602596146,0,0,Desktop,0
8,79.13674619440587,0.9993809463927898,-0.410559189,0.9206621456615383,0.7011713536731663,-1.122929976,Retail,26.91762336163408,1,0,Desktop,0
3,15.776548412415748,-0.124128375,-0.124288459,-1.651653564,0.5989534311169562,-0.160617855,Electronics,26.94459782088969,2,0,Mobile,0
2,624.6681081535947,-1.120485782,-1.393434794,-1.609289427,4.481147361938171,0.6728622682453818,Electronics,174.41339071067677,8,1,Mobile,1
1,261.88542201933933,-1.930964705,-5.066870268,-1.457132621,0.9322473880855942,2.604994926382998,Online,14.94465158666607,8,0,Mobile,1
14,557.4366025708888,0.090406474,-2.003291338,-0.674837203,1.091385477673347,-1.824035034,Electronics,80.82184204036182,13,1,Mobile,1
1,5.437959333552521,1.0783786811257432,-3.080584858,-1.175233265,3.9594577149899712,2.080252098,Online,158.04171882205654,7,0,Mobile,1
13,53.02876516663284,1.1285457775311865,1.778077876751641,0.43766355677731045,-1.074839257,-1.007147925,Travel,3.2190776732469684,0,0,Mobile,0
0,17.17625038918779,0.10887667555399246,-3.042066623,-1.244735804,0.452431302,-0.807583429,Travel,54.41397124671039,7,1,Desktop,1
10,411.85926644345415,1.8963340516402356,-1.455231536,-3.084469943,2.074791785,-0.053061152,Travel,26.068184921408502,11,1,Mobile,1
2,225.07511431281165,-0.158053616,-2.320878594,-1.993924867,0.4630675975135117,-0.509846319,Online,6.440209286196985,15,1,Mobile,1
3,298.41667857518013,-0.053706115,-4.192744848,-3.776131685,3.1521322678279233,-0.046304795,Travel,112.01584190425477,12,1,Mobile,1
3,2374.2036566926618,-3.787617054,-2.777413592,-0.577937882,0.9518323857823935,2.187421978,Travel,0,7,1,Mobile,1
13,58.94266933167036,-0.447362949,0.2626834579468364,-0.730321534,0.5433103079752898,-1.585658738,Retail,53.71920857501198,0,1,Mobile,0
2,8.937036351957573,0.9858732958235862,-1.93665964,-0.282587962,2.209473461671929,-3.091474314,Travel,292.05396314006043,7,1,Mobile,1
21,131.1298956770698,1.563961336859704,0.7583074262749673,-0.1807681,0.048153287,1.3532224935636465,Food,9.823110592710801,0,0,Desktop,0
0,92.55517655,-1.424070982,-1.797138954,-1.625601818,2.813207262,1.3200833837352477,Online,70.15466233727975,12,1,Mobile,1
16,360.23274125249566,0.7841749978690578,-5.548328219,-0.969554416,3.152312085714749,-0.154147604,Online,129.61215924373892,13,1,Mobile,1
2,561.6616797628482,1.7488740328801509,-0.818896464,-1.42202061,-0.594766747,0.22800881041511478,Travel,252.61976151174713,9,1,Mobile,1
3,135.09988686574795,0.021245755,-5.069184989,-0.796391241,1.134976794,-0.532032885,Online,42.127357129848136,13,1,Mobile,1
6,70.07180111704959,-2.283280458,-0.361597382,0.46752867401813303,1.0490333789886384,-0.473723781,Electronics,4.069099840241326,0,0,Desktop,0
1,570.5023146829412,0.24728999957425232,1.5531312035393556,-0.365431623,0.6374292216692861,-0.951866451,Online,3.6669123245673627,1,0,Desktop,0
3,11.722331567420252,1.3919494901565235,-0.368576101,-2.523780819,2.510659662063434,1.983167293630347,Online,225.1212251865608,13,1,Mobile,1
6,652.9841184731939,-1.477457299,-3.499656546,0.29792193934493494,0.3110680996178563,-1.219695958,Travel,66.95487095259111,9,1,Mobile,1
4,330.7439465437964,-0.54902056,-2.025288915,-1.594647863,1.834388030938727,1.3110468262714334,Online,125.26267831939586,11,1,Mobile,1
2,2532.9079699617932,-0.716000401,-2.612245121,-2.874975848,2.389612574559083,-0.444331608,Electronics,0,11,1,Mobile,1
12,35.10533911470104,-2.570147549,-0.286872979,0.24460568459459026,0.028568439468946646,-0.59679929,Electronics,33.91898276898725,1,0,Mobile,0
19,44.59370776408595,1.0270044117876564,-0.605775415,1.0061618987324858,0.16953238312800195,0.5686709310066976,Online,1.228906703208127,2,0,Mobile,0
11,7.902538173643874,-0.009711921,-4.998210139,-1.056957473,0.4524802308264868,-3.286591276,Online,0,7,0,Mobile,1
12,21.419765379256642,1.7335007633239539,-2.254843648,-1.134767904,3.7791549846943804,4.441534998624192,Electronics,96.98053660305533,7,1,Mobile,1
4,602.5483875148785,1.9987975942368152,-1.516804034,-1.292752548,3.2592615461951233,-0.539504789,Online,19.423963830268594,10,0,Mobile,1
4,80.60121655327946,-0.354209762,-0.671001745,1.5372627743031764,-0.095428272,-0.159475057,Travel,18.095414301956076,0,0,Desktop,0
4,5.912577188993571,-0.074164636,-1.265992393,-1.547016263,0.9181506926074503,-0.837222498,Electronics,267.03714717681305,5,0,Mobile,1
22,59.12950361504575,0.5661773907701725,-0.436080217,-1.337442865,0.6884055142488796,0.6306636807700956,Electronics,5.9399889053186525,0,0,POS,0
13,8.599159760904154,1.3653348436679495,-3.419844344,-2.68712295,1.339432071597262,0.39534476624695664,Online,60.74615196,17,1,Mobile,1
0,94.75889529948685,0.3226706307420114,0.5265031181081061,-0.690992813,-1.294644562,-1.890255397,Food,10.300879879716796,0,0,Mobile,0
0,5240.645550941885,1.5920429505969262,-4.790822477,-2.518915276,-2.137711046,-0.587259054,Electronics,55.101412755680336,5,0,Desktop,1
21,177.15493447493614,-0.296668737,0.9066790317028058,-1.682468896,0.8829912732693621,1.4558857980202435,Retail,15.055397809261775,1,0,Desktop,0
1,82.97215548734229,-1.662626452,-3.838228421,1.3808966353230374,3.7400140788721643,0.9705891859800868,Online,95.58915942,7,1,Mobile,1
3,474.0312921726735,-0.065690423,-2.266912291,-2.185746577,-2.10964227,-0.321324288,Travel,62.77721359964317,7,1,Mobile,1
2,6.559076664682526,0.30924381399775397,-0.299428743,-2.791726461,1.6746010340656288,-1.013014149,Travel,97.15045296249191,8,0,Mobile,1
13,8.296940151841493,-1.210096078,-1.987054109,-1.098538557,1.9999573759769549,0.49852757624744715,Online,0,10,1,Desktop,1
13,42.210117432874476,-1.336722084,-0.811973293,-1.786399088,0.074164232,0.17016484383658384,Food,11.953127171171436,0,0,POS,0
4,446.7591965779941,0.9632101385590259,-3.878282229,-0.269631599,0.3703744131401935,0.711673438,Travel,130.84181674690296,5,1,Mobile,1
11,95.50407231782727,-0.406356851,-1.434072663,-1.949610392,-0.762142727,0.4158319318531039,Electronics,44.84802243035743,2,1,Desktop,0
1,170.2300995401223,-0.165840906,1.102910701701311,0.5100277816442633,0.6526702685023648,1.8908603981066283,Food,18.156763760025186,0,0,Desktop,0
11,79.16468314561867,-0.359692666,-0.134800112,-1.838422155,-0.688149439,0.966755222,Online,15.933789415042641,1,0,Mobile,0
20,38.61191478904379,1.5206009017632118,-0.599221795,-0.414008095,0.7470128074667325,0.7071123887743151,Food,13.996569000087728,1,0,POS,0
12,165.16031803972382,-0.005428433,-4.110030295,-1.399738373,2.518940435685453,1.0839822006680089,Travel,40.53880361566603,7,1,Desktop,1
15,97.45777702358959,-1.23735369,1.080621208954168,-1.633952092,-0.872158984,0.7077978471856763,Retail,22.415628983043266,1,1,Mobile,0
20,102.52291558067809,-0.532793213,0.7787397853595502,-0.1487089,-0.847719362,-2.080816907,Food,23.494437157316028,0,0,Desktop,0
15,171.3845841210588,0.850004268,0.43850615570885465,0.6277706757271868,0.11365553608640665,-0.116753885,Travel,55.82216572823875,2,0,POS,0
5,183.68939637819318,0.6019362371032422,0.637886057,0.4641695003443852,1.5036566063761692,-0.619569349,Food,7.945074864862965,0,0,Desktop,0
3,202.58220124284662,-0.099737834,-1.428119168,-1.27042639,1.9874190523378088,0.3018828236906845,Travel,0,8,1,Mobile,1
2,165.63024943748007,-1.963736565,-3.013796174,-0.753845454,1.3147963038147392,0.7639686247011129,Electronics,141.88475587987233,12,1,Mobile,1
10,43.46086605790456,-0.682540046,0.221025231,-0.610823956,0.32107214220451946,0.5911181982572642,Electronics,21.83778465126717,1,0,Mobile,0
4,1652.7356230961163,-1.058831432,-2.992134189,-0.064997238,1.9579246372197097,-0.478063082,Electronics,576.6283346,7,0,Mobile,1
13,124.52796794522516,0.3533317893062732,-1.262708751,-4.065545761,2.739109836764814,-0.752843851,Electronics,440.98576967344303,10,1,Mobile,1
9,72.20018804983594,1.7037271546972377,0.36128210620039475,1.1620707443287746,0.032293618677986365,1.6500700798527534,Travel,4.040597503073307,1,0,Desktop,0
17,76.02016276898347,-0.686880235,-0.880715031,0.18949453678351622,-0.305518975,-1.446737058,Electronics,20.035593390394165,0,0,POS,0
3,9.025855126293749,-1.605019625,-3.354801513,-0.443588035,1.9027506778187533,0.5856177977337769,Online,9.195419746299777,12,1,Mobile,1
5,128.2383314737011,-0.108586477,0.24724706637930446,0.7945460175837396,-3.200569927,-0.46187948,Electronics,24.075309534148605,2,0,Mobile,0
0,122.16407195999999,1.0317389805140589,0.6114134689150991,0.5556286034632429,1.8692538310680837,0.25201408444349754,Travel,8.649956574,1,0,Desktop,0
3,82.71232754745638,-1.525214978,-3.035218845,-2.81593548,1.1769428003231412,0.9499622618823967,Online,29.25022288885023,9,1,Desktop,1
12,144.76469750927163,1.4536341508749477,0.8117403137671578,-0.286269689,0.18229774786200573,-1.278751733,Food,16.572495100668302,0,0,POS,0
2,7.382575827639211,-0.172163081,-1.53851532,-2.897306384,5.704713303876932,1.2812067076606268,Online,38.47908893214109,5,1,Mobile,1
15,40.69828157633551,-0.734320002,0.7238796866005448,-0.298495726,-0.741310894,-0.849165721,Food,0.654952988,2,0,POS,0
2,634.2625728316879,-3.483121853,-2.025100212,-1.238382966,3.4394189094846883,-0.940026011,Travel,91.68574069171434,10,1,Mobile,1
2,59.73661169096172,0.7065207734206274,-0.387254054,0.6071282753567034,0.7396610909540287,-0.522254843,Food,8.140505552548907,0,0,Mobile,0
1,77.08280348020388,-0.171171195,0.6020525232101246,0.3914343449942616,0.4465399694825137,0.7967653587076301,Travel,5.854163777669226,1,0,Mobile,0
13,790.0536623407468,0.29407860221454674,-2.267823542,-2.593922822,-0.16873273,0.091945362,Online,54.39727764762745,11,0,Mobile,1
23,176.12102742364152,-0.900811741,2.2057826947481614,-0.562173932,-0.841484992,-0.871155284,Retail,3.893932942403933,2,0,Mobile,0
7,198.2205711089047,-0.319096034,0.5664449867790268,-0.662249489,-1.648956686,-0.319626068,Food,3.010148192139216,0,0,POS,0
9,23.03144066987086,-0.486581246,0.024923486154200765,-1.310167933,-1.180463682,-2.369671655,Online,6.584952178,2,0,Mobile,0
9,178.5592473307673,-0.100593105,0.8199007767588492,-0.835933401,1.0874164739588204,2.019714649831828,Online,14.887442559358167,1,0,POS,0
4,272.6801552628001,-0.592720722,-4.776000048,-1.526107008,1.6028239123952548,-0.019016584,Online,180.87524880486254,7,1,Mobile,1
18,164.0026975046395,-1.534180961,0.9230148192330175,1.4137885207784278,-1.654098367,0.992603153,Travel,12.266936404003147,0,0,Mobile,0
14,3.8588075738529497,4.144868527815968,-1.84851,-2.361480732,4.5805817411150045,1.3429435769803646,Electronics,154.34411913949924,6,1,Mobile,1
10,1163.6434637790505,-1.351955367,1.3956161552329218,-1.963093861,2.896988599962467,-0.065747868,Travel,13.888378471365364,14,1,Mobile,1
20,79.07775788466934,0.18145900694253897,-0.440809531,-0.599472444,0.038651285,-2.381910599,Food,3.405736549827616,1,0,POS,0
1,1055.1339735316537,-1.73540517,-3.253837792,-1.946328808,3.623697549577515,-0.820921535,Online,453.3766725413421,6,1,Mobile,1
